Date,Type,Link
2020-07-18 08:12:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6689896334666821632
2020-07-17 16:09:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6689830983618842624
2020-07-17 15:49:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6689836927446724608
2020-07-17 09:04:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6688736415095885824
2020-07-17 07:49:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6689781363408719873
2020-07-16 12:40:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6689409747663364097
2020-07-16 06:28:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6689409870694895616
2020-07-16 06:28:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6689411573234171904
2020-07-16 05:59:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6689364541454864384
2020-07-16 05:35:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6689170321213329408
2020-07-16 05:32:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6689032254959812608
2020-07-16 05:31:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6689366377251270656
2020-07-16 05:28:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6689266029538934784
2020-07-16 05:25:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6689193037224034305
2020-07-16 05:25:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6689144073594396672
2020-07-16 05:21:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6689090041811222528
2020-07-16 05:20:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6689102559329705984
2020-07-16 05:15:58,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6689029975628136448
2020-07-16 05:15:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6689372569205927936
2020-07-16 05:15:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6689368167258570752
2020-07-15 04:17:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6688790236643889152
2020-07-14 16:54:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6688785515493376000
2020-07-14 12:17:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6688700436213587969
2020-07-14 11:48:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6688649695364956160
2020-07-14 11:42:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6688587370993893376
2020-07-14 11:06:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6688736369646284800
2020-07-14 11:06:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6688741164587208704
2020-07-14 11:05:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6688706041665916928
2020-07-14 11:04:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6688711250043568128
2020-07-13 16:17:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6688464443476705280
2020-07-13 16:17:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6688394490304114688
2020-07-13 16:17:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6688424216343166976
2020-07-13 16:17:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6688434373076762624
2020-07-13 16:17:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6688455928020246528
2020-07-13 16:16:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6688453828779622400
2020-07-13 16:15:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6688436384312782848
2020-07-13 16:15:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6688427160073449472
2020-07-13 05:58:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6688306170958028800
2020-07-13 04:33:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6684130732715192320
2020-07-13 04:24:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6688269309615058944
2020-07-13 04:24:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6688218529331851265
2020-07-12 17:56:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6688136224516919296
2020-07-12 17:56:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6688046654202896384
2020-07-12 17:55:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6688090537850920960
2020-07-12 17:52:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6688103002441596928
2020-07-12 17:52:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6688089682623963136
2020-07-12 17:52:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6688126440283668480
2020-07-12 16:11:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6687701476690731008
2020-07-12 11:34:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6686518109391597569
2020-07-12 11:34:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6687696399934533632
2020-07-12 11:31:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A12424409-6688008022633054208
2020-07-12 11:31:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6686462662441791488
2020-07-12 11:29:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6688003325603975168
2020-07-12 11:29:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6687764298749628416
2020-07-12 11:29:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6688033017040031744
2020-07-12 11:27:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6687943668877402112
2020-07-12 11:20:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6682990465731624960
2020-07-12 11:16:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6687711496492904448
2020-07-12 11:02:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6688023814825140224
2020-07-12 11:02:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6688031495375880192
2020-07-12 11:01:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6687686681258201088
2020-07-12 11:01:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6687768943454760961
2020-07-12 10:59:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6687988567802748929
2020-07-12 10:59:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6688029584794902528
2020-07-12 09:06:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6688005587172687872
2020-07-11 11:33:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6687573942720360448
2020-07-11 11:28:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6687633854687191040
2020-07-11 11:26:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6687622481743814656
2020-07-11 11:26:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6687659013565423616
2020-07-11 07:41:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6687609744263303168
2020-07-11 07:39:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6687596189417795584
2020-07-11 07:36:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6687567819841777664
2020-07-11 07:36:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6687564077339865088
2020-07-11 07:36:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6687579320275357696
2020-07-11 07:35:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6687592395434987520
2020-07-10 12:57:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6687240320582782976
2020-07-10 12:56:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6687321428821458944
2020-07-10 07:40:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6687255879831691264
2020-07-10 07:38:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6687253792527921152
2020-07-10 07:35:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6687225302252429312
2020-07-10 07:35:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6687241674722197504
2020-07-10 04:49:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6687114312370139136
2020-07-09 17:17:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6686586910434988034
2020-07-09 17:17:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6682279695125417984
2020-07-09 17:16:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6687004768587587584
2020-07-09 16:56:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6684944740653264896
2020-07-09 16:56:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6685475901590831104
2020-07-09 14:04:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6686938679270891520
2020-07-09 08:35:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6685098401983467520
2020-07-09 08:33:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6686868646712659968
2020-07-09 08:32:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6686880850031849472
2020-07-09 08:31:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6686857306086359041
2020-07-09 08:31:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6684760186176987136
2020-07-08 17:03:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6686584723562610688
2020-07-08 14:48:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6686625864823783424
2020-07-08 06:31:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6685743774875959297
2020-07-08 06:29:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6686501457253994496
2020-07-07 17:33:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6686007641732345856
2020-07-07 17:17:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6686217077549764609
2020-07-07 17:16:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6686214153113227264
2020-07-07 17:15:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6686195743700656129
2020-07-06 13:25:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6685804198581346304
2020-07-06 13:23:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6685786618986680320
2020-07-06 13:22:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6685778049801224192
2020-07-05 16:40:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6685228206976491520
2020-07-04 13:57:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6684528049788071936
2020-07-04 13:38:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6685136081760899072
2020-07-04 13:35:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6685132277690703872
2020-07-04 08:00:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6684403200050782208
2020-07-04 07:59:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6684923071272374272
2020-07-04 07:58:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6685081477387972609
2020-07-04 07:57:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6685075847868747776
2020-07-04 07:56:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6685079099460861952
2020-07-03 17:42:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6684348447920861184
2020-07-03 17:41:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6684662730588250112
2020-07-03 17:40:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6684684103733825536
2020-07-03 14:29:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6680476868275240960
2020-07-03 14:29:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6684803069663948800
2020-07-03 14:15:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6684761101391020032
2020-07-03 07:00:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6684514222581329920
2020-07-02 15:52:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6684446993416278016
2020-07-02 15:48:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A12424409-6684179524063678464
2020-07-01 16:54:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6683917362103664640
2020-07-01 16:52:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6680340900872282112
2020-07-01 16:50:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6684064460178558976
2020-07-01 16:39:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6683673967296876544
2020-07-01 16:37:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6683764166228094976
2020-06-29 13:52:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6679016275127140352
2020-06-29 13:49:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6682949394737766400
2020-06-29 13:48:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6683019582485217280
2020-06-29 13:48:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6683326213496348672
2020-06-29 13:47:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6683303616926814209
2020-06-29 13:46:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6682928194288447488
2020-06-29 13:34:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6683300970992082944
2020-06-29 07:06:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6683246066445406208
2020-06-29 07:05:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6683263297107636224
2020-06-29 06:51:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A13873498-6683260499062263808
2020-06-28 06:12:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6682571498567417856
2020-06-28 06:11:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6679669330994716673
2020-06-28 05:57:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6682655202216067072
2020-06-28 05:57:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6682876230984982528
2020-06-28 05:56:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6682711957121986560
2020-06-27 13:21:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A12424409-6679654991797600256
2020-06-27 13:20:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A12424409-6679654554826633216
2020-06-27 13:09:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6682600815670173696
2020-06-27 05:00:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6681902917886337024
2020-06-27 05:00:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6682506779194093568
2020-06-27 04:57:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6682252958807207936
2020-06-27 04:57:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6682270592793640960
2020-06-27 04:55:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6682281585087152128
2020-06-27 04:45:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6678559683604684801
2020-06-27 04:44:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6682292214187520000
2020-06-27 04:39:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6682321746923663360
2020-06-27 04:38:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6682357567072600065
2020-06-25 16:03:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6681557748536102913
2020-06-25 16:01:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6681797884557561856
2020-06-25 16:00:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6681812780909121536
2020-06-24 07:16:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6681260517572661249
2020-06-23 19:41:01,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6681278444178862080
2020-06-23 19:39:14,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6681278053794033664
2020-06-23 17:10:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6678969439330844672
2020-06-23 17:09:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A13873498-6681241766861049856
2020-06-23 15:57:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6681161178187628544
2020-06-23 08:48:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6681111331426377728
2020-06-23 05:32:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6680447004365197312
2020-06-22 05:31:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6677981398764273664
2020-06-22 05:31:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6680683254317678592
2020-06-22 05:30:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6680691582221529089
2020-06-22 05:29:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6680513755136233472
2020-06-21 18:10:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6680346216657686528
2020-06-21 03:27:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6680201968146808833
2020-06-20 17:03:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6679697165419364352
2020-06-20 17:03:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6680067935324663808
2020-06-20 17:03:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6680031024308662272
2020-06-20 17:03:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6680073460842164224
2020-06-19 08:05:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6679328740100706304
2020-06-18 04:21:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6679075949977370624
2020-06-17 13:11:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6678987010935463936
2020-06-17 03:47:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6676694475731021824
2020-06-17 03:45:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6675737496812441600
2020-06-17 03:44:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6678727306594406400
2020-06-17 03:44:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6678767188742168576
2020-06-16 16:37:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6678608123462201344
2020-06-16 16:37:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6678617355742015488
2020-06-16 05:34:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6677792554236424192
2020-06-16 05:33:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6678214465336471552
2020-06-14 00:59:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6677129368399155200
2020-06-14 00:57:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6677239959063285760
2020-06-12 03:58:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A12424409-6676839083827875840
2020-06-12 03:55:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6672821751912779776
2020-06-12 03:48:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6676723869442801664
2020-06-12 03:47:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6671465314829647872
2020-06-12 03:46:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6676915172193525760
2020-06-12 03:46:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6676915172193525760?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6676915172193525760%2C6677053442252517376%29
2020-06-10 12:35:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6675357259142430720
2020-06-10 12:35:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6676347890316783616
2020-06-10 12:34:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6676444708971118592
2020-06-09 15:26:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6676026507011403776
2020-06-09 15:26:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6672795286701789184
2020-06-09 15:25:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6675776808786493440
2020-06-09 15:25:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6676057777640665088
2020-06-09 15:25:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6676084711330336768
2020-06-09 15:21:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6676078470763753472
2020-06-08 14:39:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6675595365447716864
2020-06-08 06:00:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6675275624489345024
2020-06-08 05:06:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6675468196881035264
2020-06-08 05:06:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6675429093799993344
2020-06-07 11:29:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6675357252825833472
2020-06-07 11:27:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6675288959389700096
2020-06-07 11:27:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6675118551600308224
2020-06-06 15:56:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6675004905809420288
2020-06-06 15:56:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6674985558130913280
2020-06-06 15:55:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6674998741021323264
2020-06-05 05:39:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6674369824585580544
2020-06-05 05:38:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6674512810535473152
2020-06-05 05:37:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6674367543475609600
2020-06-04 15:43:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6674289770052558848
2020-06-04 15:42:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6674324848594042880
2020-06-04 12:08:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6674251273866506241
2020-06-04 12:07:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6674267873034285057
2020-06-04 12:06:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6674236315401371648
2020-06-04 12:06:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6674255897704976384
2020-06-03 12:51:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6670958094643802112
2020-06-03 12:50:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6673888763804053504
2020-06-03 12:49:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6673879117118750720
2020-06-03 12:49:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6673886948198801408
2020-06-03 07:48:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6673821947379494912
2020-06-03 05:07:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6672374870602584064
2020-06-03 05:00:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6673661203535011840
2020-06-03 05:00:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6673796607160537088
2020-06-03 04:57:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6673565514310262784
2020-06-02 17:07:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6673447029362049024
2020-06-02 13:35:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6673527463915745281
2020-06-02 07:32:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6673263341105946624
2020-06-01 12:21:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6673105854553837568
